,S042_Fm,S042_F,S042_h,S042_T,S042_P,B002_Fm,B002_F,B002_h,B002_T,B002_P,G012_Fm,G012_F,G012_T,G012_P,G012_F[O2],G012_F[NO],G012_F[N2],G012_F[SO2],G012_F[CO2],G012_F[H2O],G013_Fm,G013_F,G013_T,G013_P,G013_F[O2],G013_F[NO],G013_F[N2],G013_F[SO2],G013_F[CO2],G013_F[H2O],ECON_Q,termination,bin_no,bin_power
38,400.04284799090743,22205.752449637606,15431.526483123183,471.844431603572,24336844.145207938,400.04284799090743,22205.752449637606,20248.173478987854,530.992516884465,23743665.436878093,457.4588416772273,15436.867006983808,703.0507971235801,99808.97206271777,381.29061507250003,9.262120204190282,11437.174765474303,30.873734013967614,2236.8020293119534,1341.4637429068925,457.4588416772273,15436.867006983808,494.4567674440879,99555.00577332644,381.29061507250003,9.262120204190282,11437.174765474303,30.873734013967614,2236.8020293119534,1341.4637429068925,106957270.82746147,optimal,21.0,557500000.0
39,390.97462674757037,21702.38967962587,15677.18105750571,474.9565399060029,24335918.820220713,390.97462674757037,21702.38967962587,20603.02589928816,535.1551367013508,23744242.219707813,459.3310272603195,15500.043575508802,702.8334397924997,99940.05876685854,382.8510763150675,9.30002614530528,11483.982285094471,31.000087151017606,2245.9563140912255,1346.9537867117147,459.3310272603195,15500.043575508802,495.21101290706736,100688.75268934041,382.8510763150675,9.30002614530528,11483.982285094471,31.000087151017606,2245.9563140912255,1346.9537867117147,106902604.25774705,optimal,21.0,557500000.0
40,408.9761678766184,22701.627056399808,15603.395446722187,474.04831217019625,24096595.57157718,408.9761678766184,22701.627056399808,20587.40204875642,534.9746885036596,23505845.1303885,459.0997122121687,15492.23789047291,712.2442156685364,99928.07575457323,382.6582758946809,9.295342734283745,11478.19905305138,30.98447578094582,2244.8252703295248,1346.2754726820958,459.0997122121687,15492.23789047291,492.6000650972665,100134.18449626633,382.6582758946809,9.295342734283745,11478.19905305138,30.98447578094582,2244.8252703295248,1346.2754726820958,113145059.12601553,optimal,20.0,552500000.0
41,407.92029932837795,22643.017445656016,14729.97221674076,462.940053688632,24095801.767412927,407.92029932837795,22643.017445656016,19715.147361285362,524.690173572159,23506162.127035305,462.24635022885883,15598.420629021955,710.1309557475964,100225.51137823258,385.2809895368424,9.359052377413175,11556.86984404237,31.196841258043918,2260.2111491452815,1355.5027526620079,462.24635022885883,15598.420629021955,492.4240194033152,99296.32268483726,385.2809895368424,9.359052377413175,11556.86984404237,31.196841258043918,2260.2111491452815,1355.5027526620079,112879407.7675742,optimal,20.0,552500000.0
42,409.48535463348327,22729.891216427568,15413.191369014814,471.63828983171385,24095350.883577663,409.48535463348327,22729.891216427568,20479.821420871907,533.7162585261085,23506428.57470824,457.30480640884593,15431.669114330403,708.6204640489412,100259.75046459824,381.16222712396103,9.259001468598242,11433.323646807396,30.863338228660805,2236.048854666475,1341.0120460353119,457.30480640884593,15431.669114330403,483.7932074499501,100471.06176508158,381.16222712396103,9.259001468598242,11433.323646807396,30.863338228660805,2236.048854666475,1341.0120460353119,115163949.9125945,optimal,20.0,552500000.0
43,401.8278624342709,22304.83580795141,15506.83692404924,472.82548101961544,24095988.600619514,401.8278624342709,22304.83580795141,20611.631379183327,535.2576971899429,23507201.008075774,460.37900254338825,15535.407314489177,708.2301515679471,100467.01757187792,383.72456066788277,9.321244388693506,11510.183279305033,31.070814628978358,2251.080519869482,1350.0268956291095,460.37900254338825,15535.407314489177,487.53061498866407,100032.45499424325,383.72456066788277,9.321244388693506,11510.183279305033,31.070814628978358,2251.080519869482,1350.0268956291095,113861602.1550875,optimal,20.0,552500000.0
44,434.3020773302881,24107.42865668966,15524.811967685251,473.0533775696768,24094638.772726115,434.3020773302881,24107.42865668966,20365.4790149645,532.3755884974006,23505102.33094622,460.7205862764627,15546.933996627153,714.1265824907726,99796.32122307023,384.0092697166907,9.32816039797629,11518.723398101058,31.093867993254307,2252.7507361112744,1351.0285643068996,460.7205862764627,15546.933996627153,488.31288334508935,99383.0659963867,384.0092697166907,9.32816039797629,11518.723398101058,31.093867993254307,2252.7507361112744,1351.0285643068996,116696035.49306704,optimal,20.0,552500000.0
45,417.66175914822384,23183.75063547299,15346.437605932284,470.7912433704745,24095157.749176823,417.66175914822384,23183.75063547299,20113.432156958417,529.4089256466528,23506849.09143758,458.7593826820578,15480.753531190203,708.2907788642993,100448.82422680352,382.3746122203981,9.28845211871412,11469.690291258821,30.961507062380406,2243.16118666946,1345.2774818604285,458.7593826820578,15480.753531190203,493.49632325797023,99595.05775648955,382.3746122203981,9.28845211871412,11469.690291258821,30.961507062380406,2243.16118666946,1345.2774818604285,110516812.95164835,optimal,20.0,552500000.0
46,394.6200740611161,21904.742755101008,15276.0813712024,469.89783376371724,24094807.623170976,394.6200740611161,21904.742755101008,20188.788685679905,530.2974971308015,23507079.022073846,458.118573768175,15459.129548704195,706.9277185588378,100209.13836945643,381.8404998529936,9.275477729222516,11453.669082634937,30.918259097408388,2240.0278716072376,1343.3983577823942,458.118573768175,15459.129548704195,497.5643467164661,100838.34891029201,381.8404998529936,9.275477729222516,11453.669082634937,30.918259097408388,2240.0278716072376,1343.3983577823942,107611589.95465615,optimal,20.0,552500000.0
47,400.03300477850524,22205.206068321182,16030.168897560605,479.4373399504086,24094866.74757491,400.03300477850524,22205.206068321182,20903.86128699458,538.6593670643209,23506759.614460297,460.0110359796304,15522.990348436188,702.506566734955,99426.00032310304,383.4178616063739,9.313794209061712,11500.983549156372,31.045980696872377,2249.2813014884036,1348.9478612791045,460.0110359796304,15522.990348436188,492.5468674257831,100603.66379604982,383.4178616063739,9.313794209061712,11500.983549156372,31.045980696872377,2249.2813014884036,1348.9478612791045,108221343.82099007,optimal,20.0,552500000.0
48,398.7093729532051,22131.733337100788,15187.362107463015,468.77003845268393,24096481.736895207,398.7093729532051,22131.733337100788,19968.486886323324,527.6959970691279,23505631.85943043,464.10968097520424,15661.29839266054,706.3606594433877,101292.73904060542,386.83407029871535,9.396779035596323,11603.455979122195,31.322596785321075,2269.322137096512,1360.9668303222006,464.10968097520424,15661.29839266054,503.29572437515515,99323.84482641793,386.83407029871535,9.396779035596323,11603.455979122195,31.322596785321075,2269.322137096512,1360.9668303222006,105814578.65704495,optimal,20.0,552500000.0
49,409.93954182166317,22755.10243646855,15585.224171190477,473.8186284215377,24093319.12669979,409.93954182166317,22755.10243646855,20346.170854152486,532.1488717106358,23505477.265240684,454.0087836192284,15320.445413267447,707.1266246871799,100098.47353504857,378.41500170770604,9.19226724796047,11350.918006689852,30.640890826534896,2219.932540382453,1331.346706412941,454.0087836192284,15320.445413267447,494.35812783554144,100622.4005666593,378.41500170770604,9.19226724796047,11350.918006689852,30.640890826534896,2219.932540382453,1331.346706412941,108335829.46536565,optimal,20.0,552500000.0
50,392.28453403633506,21775.10058330123,16119.791932846292,480.5891979648392,23857051.29746722,392.28453403633506,21775.10058330123,21422.418747177184,544.6364017683584,23272000.89901575,467.5632157218741,15777.837306615897,709.1966768081693,99610.06026195326,389.7125814734127,9.466702383969539,11689.799660471717,31.555674613231794,2286.2086257286433,1371.0940619449211,467.5632157218741,15777.837306615897,488.8991145732932,99452.4706334876,389.7125814734127,9.466702383969539,11689.799660471717,31.555674613231794,2286.2086257286433,1371.0940619449211,115465232.23776542,optimal,19.0,547500000.0
51,393.72243795835567,21854.91637978181,15320.914143948483,470.4934842184085,23857708.472878993,393.72243795835567,21854.91637978181,20379.64205806224,532.5451268375174,23271518.417933404,459.5683311124845,15508.051351667824,706.385744713388,99337.12363165035,383.04886838619524,9.304830811000691,11489.91524645069,31.01610270333564,2247.1166408566673,1347.6496624599336,459.5683311124845,15508.051351667824,491.78094679640674,98918.9002534983,383.04886838619524,9.304830811000691,11489.91524645069,31.01610270333564,2247.1166408566673,1347.6496624599336,110558075.5508746,optimal,19.0,547500000.0
52,393.8584851947787,21862.468148970136,15506.805959236637,472.85091762301266,23857138.829762727,393.8584851947787,21862.468148970136,20394.744780453344,532.7222530511073,23271254.667710282,456.08253334688106,15390.423727893902,705.0894426546878,99220.72771476128,380.1434660789795,9.234254236736342,11402.764939996594,30.780847455787807,2230.072398171827,1337.4278219539801,456.08253334688106,15390.423727893902,496.1608199489028,100406.87229070986,380.1434660789795,9.234254236736342,11402.764939996594,30.780847455787807,2230.072398171827,1337.4278219539801,106862406.79290722,optimal,19.0,547500000.0
53,401.2392109629493,22272.160685981526,15352.450735231268,470.8938526319083,23856801.475219376,401.2392109629493,22272.160685981526,20411.10711006811,532.9140948609735,23270435.4519791,460.4007328169745,15536.140598694914,702.4446506800396,100306.49388047526,383.74267278776443,9.321684359216947,11510.726569573062,31.072281197389824,2251.186772750893,1350.090618026588,460.4007328169745,15536.140598694914,483.7796106285119,99836.78801016875,383.74267278776443,9.321684359216947,11510.726569573062,31.072281197389824,2251.186772750893,1350.090618026588,112667207.63553093,optimal,19.0,547500000.0
54,402.6682511058938,22351.484467956852,15416.561207352062,471.7071976718272,23856162.422247253,402.6682511058938,22351.484467956852,20592.395897950657,535.0350097014762,23272459.162775233,457.0349779462311,15422.563800993774,710.1065918678969,99641.09257248134,380.9373258845463,9.253538280596265,11426.577520156288,30.845127601987553,2234.729494763998,1340.220794306359,457.0349779462311,15422.563800993774,484.1831802057201,99850.86780392315,380.9373258845463,9.253538280596265,11426.577520156288,30.845127601987553,2234.729494763998,1340.220794306359,115687588.69551499,optimal,19.0,547500000.0
55,409.2195427150021,22715.136412811906,15942.087373568575,478.3516503889256,23856375.806190297,409.2195427150021,22715.136412811906,20735.632144390136,536.7048711147747,23272659.266221162,455.999346398502,15387.616599160454,709.5368287907074,100260.52375278837,380.0741299992632,9.23256995949627,11400.68513831798,30.775233198320908,2229.6656452183497,1337.1838824670433,455.999346398502,15387.616599160454,496.76431332442286,99709.5293423348,380.0741299992632,9.23256995949627,11400.68513831798,30.775233198320908,2229.6656452183497,1337.1838824670433,108886023.37013294,optimal,19.0,547500000.0
56,407.5103505437104,22620.261830163636,15453.117089543508,472.1704848031958,23857871.42277218,407.5103505437104,22620.261830163636,20292.84969251646,531.5261204798672,23273010.814828087,456.8244617088065,15415.45996811556,709.6252638987613,101127.45201926479,380.76186121245445,9.249275980869335,11421.314290376818,30.830919936231123,2233.700149379945,1339.6034712292421,456.8244617088065,15415.45996811556,496.0683968058974,99702.51831701105,380.76186121245445,9.249275980869335,11421.314290376818,30.830919936231123,2233.700149379945,1339.6034712292421,109476018.66722766,optimal,19.0,547500000.0
57,378.88347793984036,21031.228931209524,15418.075741271321,471.7263522016488,23856630.81926665,378.88347793984036,21031.228931209524,20718.389986707203,536.5041439082182,23271602.115091883,457.8180277270455,15448.987676160246,707.3134013995732,100205.22646006345,381.58999560115814,9.269392605696147,11446.154969267127,30.897975352320497,2238.55831427562,1342.5170290583253,457.8180277270455,15448.987676160246,490.0848735804906,99864.03538886862,381.58999560115814,9.269392605696147,11446.154969267127,30.897975352320497,2238.55831427562,1342.5170290583253,111472122.3031131,optimal,19.0,547500000.0
58,393.1539321458414,21823.35951180561,15051.327614874484,467.0664235711832,23856424.1676094,393.1539321458414,21823.35951180561,19900.420162606842,526.8960423702988,23270521.548823025,455.6315818795131,15375.206451072148,702.2351330237938,99698.00183156026,379.76759934148214,9.225123870643287,11391.490459599354,30.750412902144298,2227.867414760354,1336.1054405981695,455.6315818795131,15375.206451072148,495.0167007562656,99065.01319415304,379.76759934148214,9.225123870643287,11391.490459599354,30.750412902144298,2227.867414760354,1336.1054405981695,105823489.9751807,optimal,19.0,547500000.0
59,372.76200515597947,20691.435556704055,14943.506421890448,465.69269963427246,23858766.95691875,372.76200515597947,20691.435556704055,20203.016877902613,530.4695351325954,23270618.383690942,454.3061349448532,15330.479480706594,707.3566733125249,101005.90064848383,378.6628431734529,9.198287688423955,11358.352247255514,30.660958961413186,2221.3864767543855,1332.218666873403,454.3061349448532,15330.479480706594,493.7528951559516,99306.72623064175,378.6628431734529,9.198287688423955,11358.352247255514,30.660958961413186,2221.3864767543855,1332.218666873403,108826821.66038688,optimal,19.0,547500000.0
60,392.15394607317097,21767.851849828086,15567.939482465932,473.6505194613796,23619908.13946118,392.15394607317097,21767.851849828086,20589.049324342257,534.9978091130862,23039817.329993118,459.3474976349919,15500.599365364,707.09031862559,99571.24163828041,382.8648043244908,9.3003596192184,11484.394069798187,31.001198730728,2246.036848041244,1347.0020848501315,459.3474976349919,15500.599365364,494.9414550596584,100316.7433226176,382.8648043244908,9.3003596192184,11484.394069798187,31.001198730728,2246.036848041244,1347.0020848501315,109298775.15967755,optimal,18.0,542500000.0
61,383.88626656447417,21308.925898707883,15402.655061235464,471.5564837412199,23621720.77469909,383.88626656447417,21308.925898707883,20501.82165321696,533.9788160150548,23039703.78451873,457.97084747032,15454.144551135758,708.6737934406045,100219.47151796208,381.7173704130533,9.272486730681454,11449.975697936483,30.908289102271517,2239.3055454595715,1342.9651614936975,457.97084747032,15454.144551135758,497.2497774676536,100650.84172892327,381.7173704130533,9.272486730681454,11449.975697936483,30.908289102271517,2239.3055454595715,1342.9651614936975,108657763.05369452,optimal,18.0,542500000.0
62,398.75506088325915,22134.2694025993,16005.278466178892,479.17144778195586,23622637.54333189,398.75506088325915,22134.2694025993,20891.99918456653,538.5216921643688,23039025.954632256,459.97518818279195,15521.780670926708,700.3209306798791,99820.09871653252,383.3879825718897,9.313068402556025,11500.087299089599,31.043561341853415,2249.10601921728,1348.8427403035307,459.97518818279195,15521.780670926708,490.32715638446285,100282.29564305847,383.3879825718897,9.313068402556025,11500.087299089599,31.043561341853415,2249.10601921728,1348.8427403035307,108163992.8760522,optimal,18.0,542500000.0
63,408.8751400023014,22696.019157198854,15124.213930871076,468.0204774352812,23622293.505770735,408.8751400023014,22696.019157198854,20064.62920707135,528.8430364515831,23037601.68491395,459.9745269182502,15521.758356672713,703.7857756099867,99671.46957930573,383.387431409816,9.313055014003627,11500.070766458812,31.043516713345422,2249.1027858818757,1348.8408011948584,459.9745269182502,15521.758356672713,486.0758303419661,100252.82151218504,383.387431409816,9.313055014003627,11500.070766458812,31.043516713345422,2249.1027858818757,1348.8408011948584,112127759.75315927,optimal,18.0,542500000.0
64,375.95588941965644,20868.723073949248,15782.108098379542,476.3576859333787,23621062.78384328,375.95588941965644,20868.723073949248,21004.426437964248,539.8233184731387,23038374.864066478,460.915379383937,15553.50725529002,705.9871584912471,99854.50510275913,384.17162920566346,9.33210435317401,11523.593525444374,31.107014510580033,2253.7032012915233,1351.5997804847025,460.915379383937,15553.50725529002,495.1436045261277,99500.99250921911,384.17162920566346,9.33210435317401,11523.593525444374,31.107014510580033,2253.7032012915233,1351.5997804847025,108983115.23261194,optimal,18.0,542500000.0
65,388.463169821994,21562.982635962024,15387.626175498288,471.3659602685534,23621216.78562331,388.463169821994,21562.982635962024,20695.7872933767,536.2420831409639,23039971.570341855,464.0898985193848,15660.630837217876,708.8012619739153,100284.43723948745,386.81758167928155,9.396378502330723,11602.961387294723,31.321261674435746,2269.22540831287,1360.908819754233,464.0898985193848,15660.630837217876,488.7714855306385,99970.0022181881,386.81758167928155,9.396378502330723,11602.961387294723,31.321261674435746,2269.22540831287,1360.908819754233,114459786.01370095,optimal,18.0,542500000.0
66,374.01863931178883,20761.18935213823,15646.22333963308,474.6408813671327,23619782.5871414,374.01863931178883,20761.18935213823,20749.09076252433,536.862364001721,23038662.684925288,452.17052015841324,15258.413540707375,705.8890933026282,100414.6490491933,376.8828144554722,9.155048124424425,11304.958592310095,30.51682708141475,2210.9441220484987,1325.9561366874707,452.17052015841324,15258.413540707375,497.0170422956114,98781.46893099039,376.8828144554722,9.155048124424425,11304.958592310095,30.51682708141475,2210.9441220484987,1325.9561366874707,105941596.80550283,optimal,18.0,542500000.0
67,390.50501200808554,21676.322100355115,15442.415899651276,472.0606924948287,23620237.0180363,390.50501200808554,21676.322100355115,20660.601592384934,535.8322479034169,23037962.64458454,462.4678912976679,15605.896492868535,710.0340667884063,100942.86351643816,385.4656433738528,9.363537895721118,11562.408711566297,31.211792985737066,2261.2944018166504,1356.1524052302755,462.4678912976679,15605.896492868535,491.96816535451046,100292.38785652649,385.4656433738528,9.363537895721118,11562.408711566297,31.211792985737066,2261.2944018166504,1356.1524052302755,113111073.8551595,optimal,18.0,542500000.0
68,392.76872730905666,21801.977394137455,14906.626792236708,465.25001244862153,23622136.94045811,392.76872730905666,21801.977394137455,20339.842170424054,532.081501031935,23039235.13051876,462.05983256438407,15592.126623706874,716.0692520003937,100947.67812494724,385.12552760555985,9.355275974224124,11552.206615504423,31.18425324741375,2259.299147775126,1354.9558036001272,462.05983256438407,15592.126623706874,487.55532986852575,100438.13270543813,385.12552760555985,9.355275974224124,11552.206615504423,31.18425324741375,2259.299147775126,1354.9558036001272,118454838.85272045,optimal,18.0,542500000.0
69,413.9764937484502,22979.187320344183,15238.800392104506,469.47707506950684,23620824.709096674,413.9764937484502,22979.187320344183,20017.993402540556,528.292437337969,23037957.830741964,455.041700168705,15355.300997969067,712.5492182242415,99694.49464335656,379.27593464983596,9.213180598781438,11376.74250939528,30.71060199593813,2224.9831146057177,1334.3756567235116,455.041700168705,15355.300997969067,497.612655824802,99506.22288509645,379.27593464983596,9.213180598781438,11376.74250939528,30.71060199593813,2224.9831146057177,1334.3756567235116,109821971.42688954,optimal,18.0,542500000.0
70,379.4485841316985,21062.5970915633,15089.249931888762,467.6023578530918,23387431.51995044,379.4485841316985,21062.5970915633,20510.98966097678,534.0882452391345,22808595.093121506,459.7246557450209,15513.326498506243,710.8615730871385,100629.84478204844,383.1791645131043,9.307995899103746,11493.823602743276,31.02665299701249,2247.881009633555,1348.1080727201927,459.7246557450209,15513.326498506243,489.3361924954533,99956.37802493163,383.1791645131043,9.307995899103746,11493.823602743276,31.02665299701249,2247.881009633555,1348.1080727201927,114195919.44903791,optimal,17.0,537500000.0
71,398.0944333980855,22097.599004738506,15717.720240071705,475.5692744279235,23384270.334419247,398.0944333980855,22097.599004738506,20662.30664426813,535.8533936778051,22808605.261249915,460.53980168750303,15540.833452922609,705.869674992123,99647.90208651526,383.8585862871885,9.324500071753564,11514.203505270361,31.081666905845218,2251.8667673284863,1350.4984270589746,460.53980168750303,15540.833452922609,494.2826893414161,100814.20715114304,383.8585862871885,9.324500071753564,11514.203505270361,31.081666905845218,2251.8667673284863,1350.4984270589746,109263487.60407668,optimal,17.0,537500000.0
72,367.54098610471226,20401.62495974041,15020.336557353721,466.7254426294025,23387726.863280647,367.54098610471226,20401.62495974041,20686.0123912668,536.1293851547761,22810634.31651697,459.62884114805496,15510.093252023855,712.1052643276513,99785.86115115078,383.09930332498925,9.306055951214312,11491.428090424473,31.020186504047707,2247.4125122182563,1347.8271036008728,459.62884114805496,15510.093252023855,487.8235089229678,100797.24883055061,383.09930332498925,9.306055951214312,11491.428090424473,31.020186504047707,2247.4125122182563,1347.8271036008728,115588993.50695911,optimal,17.0,537500000.0
73,407.4912085642471,22619.19928883964,15271.998543776677,469.9245199589966,23388156.27332735,407.4912085642471,22619.19928883964,20358.867941470602,532.3078618143504,22808519.61976556,464.3581103637983,15669.681598061687,711.149685657424,100703.87442003151,387.04113547212376,9.401808958837012,11609.667096003905,31.339363196123376,2270.536863559139,1361.6953308715606,464.3581103637983,15669.681598061687,490.20897862495565,100262.32109745567,387.04113547212376,9.401808958837012,11609.667096003905,31.339363196123376,2270.536863559139,1361.6953308715606,115060912.66273691,optimal,17.0,537500000.0
74,384.70381536568533,21354.30675324976,15261.086254335896,469.78627379060975,23385534.622964807,384.70381536568533,21354.30675324976,20459.786767200243,533.4896323082663,22808613.245291676,460.60796935142514,15543.133758581329,705.2362925013034,99209.84490703176,383.9154038369589,9.325880255148798,11515.907801732908,31.086267517162664,2252.200081618435,1350.6983236207175,460.60796935142514,15543.133758581329,490.14842989288195,99112.0438824767,383.9154038369589,9.325880255148798,11515.907801732908,31.086267517162664,2252.200081618435,1350.6983236207175,111014645.4698938,optimal,17.0,537500000.0
75,389.1237307749624,21599.649340724227,15550.840596304839,473.4590501253265,23386930.219376083,389.1237307749624,21599.649340724227,20704.690896998818,536.3467652110293,22807880.48924369,460.2330198184173,15530.48115347668,710.3254262120496,99289.91380144302,383.6028844908741,9.318288692086007,11506.533486610873,31.060962306953364,2250.3667191387713,1349.5988122371234,460.2330198184173,15530.48115347668,494.75949687661006,99726.36983596436,383.6028844908741,9.318288692086007,11506.533486610873,31.060962306953364,2250.3667191387713,1349.5988122371234,111321359.24946888,optimal,17.0,537500000.0
76,391.0343348388033,21705.70398233074,15899.401908851221,477.86139952000354,23387600.634587035,391.0343348388033,21705.70398233074,20933.24063341584,538.9990910955992,22809098.871760316,460.62173423868757,15543.598252246502,705.5898744081261,100307.43662620947,383.92687683048865,9.326158951347901,11516.251945089432,31.087196504493008,2252.267386750518,1350.7386881202208,460.62173423868757,15543.598252246502,494.02558685799545,100211.88711619742,383.92687683048865,9.326158951347901,11516.251945089432,31.087196504493008,2252.267386750518,1350.7386881202208,109263013.25017127,optimal,17.0,537500000.0
77,379.4311408214362,21061.62884070834,16229.71197480332,482.01669453439274,23386564.973504685,379.4311408214362,21061.62884070834,21213.802350149363,542.2359993832168,22809145.544858232,450.1060740024645,15188.749173448416,702.4329477754007,99831.68845751905,375.16210458417595,9.113249504069048,11253.34426260793,30.377498346896832,2200.8497552326753,1319.9023031726672,450.1060740024645,15188.749173448416,494.3428965176344,99968.39910975816,375.16210458417595,9.113249504069048,11253.34426260793,30.377498346896832,2200.8497552326753,1319.9023031726672,104973061.59401037,optimal,17.0,537500000.0
78,394.25500016310326,21884.478074340404,15629.505161544797,474.4542302808162,23386155.683694832,394.25500016310326,21884.478074340404,20943.906617192402,539.1225341077293,22809136.812147647,453.2070006262707,15293.38938919899,717.167047618753,100103.16767363914,377.74671791321515,9.176033633519394,11330.872198457533,30.586778778397985,2216.012122494934,1328.9955379213923,453.2070006262707,15293.38938919899,488.486427669785,99947.82093826063,377.74671791321515,9.176033633519394,11330.872198457533,30.586778778397985,2216.012122494934,1328.9955379213923,116302902.13436267,optimal,17.0,537500000.0
79,377.4493953709636,20951.62525206178,15602.37454576741,474.1111743786298,23385755.107652936,377.4493953709636,20951.62525206178,21239.78004045752,542.53461270193,22807799.240550786,458.4003466481611,15468.637924274271,714.016365087683,100078.92033104904,382.0753567295745,9.281182754564561,11460.713838094807,30.93727584854854,2241.4056352273415,1344.224635619434,458.4003466481611,15468.637924274271,484.1701957039963,100189.86202972954,382.0753567295745,9.281182754564561,11460.713838094807,30.93727584854854,2241.4056352273415,1344.224635619434,118112807.31866121,optimal,17.0,537500000.0
80,397.40965001092667,22059.587750561004,15296.005156950425,470.255068601655,23154335.6520963,397.40965001092667,22059.587750561004,20584.325087367743,534.946088470135,22581664.91751081,460.53104572065797,15540.537984383385,712.9159985425358,100363.70811974171,383.8512882142697,9.324322790630031,11513.98459262965,31.081075968766772,2251.823953937153,1350.4727508429162,460.53104572065797,15540.537984383385,487.00355557504326,99608.5179054822,383.8512882142697,9.324322790630031,11513.98459262965,31.081075968766772,2251.823953937153,1350.4727508429162,116658157.55808137,optimal,16.0,532500000.0
81,391.48396373644124,21730.662178797178,15506.56088734239,472.92328125681144,23156800.895136163,391.48396373644124,21730.662178797178,20656.101620146095,535.7823203112418,22581031.071753822,452.4148942642003,15266.659901313618,708.2710024850334,100208.38144987162,377.0864995624464,9.159995940788171,11311.06832088326,30.533319802627236,2212.1390197003434,1326.6727454241534,452.4148942642003,15266.659901313618,487.55163379403984,100277.10347230776,377.0864995624464,9.159995940788171,11311.06832088326,30.533319802627236,2212.1390197003434,1326.6727454241534,111902930.0405117,optimal,16.0,532500000.0
82,386.78607951687343,21469.88997766748,15418.67917866222,471.81040026821694,23155596.83329794,386.78607951687343,21469.88997766748,20982.671303229137,539.5700189359823,22581266.808397327,457.04665040110115,15422.957685901129,718.5301999578984,99708.05099171668,380.94705484175796,9.253774611540676,11426.869349484146,30.84591537180226,2234.7865686870737,1340.255022904808,457.04665040110115,15422.957685901129,485.57008114587074,100988.63648040978,380.94705484175796,9.253774611540676,11426.869349484146,30.84591537180226,2234.7865686870737,1340.255022904808,119458298.75106011,optimal,16.0,532500000.0
83,389.6375803879168,21628.172328596433,15448.09801475875,472.1832520536167,23154266.082803424,389.6375803879168,21628.172328596433,20774.887116483736,537.1632875694098,22583134.946326867,456.72933193861786,15412.249830990606,721.9580176790365,98815.08150842342,380.682570825468,9.247349898594363,11418.935899780941,30.82449966198121,2233.235000510539,1339.3245103130835,456.72933193861786,15412.249830990606,497.6092679733106,100341.02518507873,380.682570825468,9.247349898594363,11418.935899780941,30.82449966198121,2233.235000510539,1339.3245103130835,115208712.65019602,optimal,16.0,532500000.0
84,389.0890874734606,21597.72634527249,15284.579792004653,470.1098080115902,23156900.243257,389.0890874734606,21597.72634527249,20557.845803102144,534.6372880601526,22577864.67695502,464.67528450231595,15680.384582785733,712.8468108005179,99477.38013781421,387.3054991948077,9.40823074967144,11617.596937385952,31.360769165571465,2272.0877260456527,1362.6254202440803,464.67528450231595,15680.384582785733,494.4835137909755,99879.94457886722,387.3054991948077,9.40823074967144,11617.596937385952,31.360769165571465,2272.0877260456527,1362.6254202440803,113890556.25351015,optimal,16.0,532500000.0
85,375.88888932799284,20865.004003712005,15226.40044651509,469.3715107269221,23154865.955677304,375.88888932799284,20865.004003712005,21014.91006371516,539.9424075910198,22582028.32817483,459.10933695779124,15492.562675796995,722.5071601712904,99769.07710006804,382.6662980921858,9.295537605478197,11478.439686497994,30.985125351593993,2244.8723317229847,1346.3036965267588,459.10933695779124,15492.562675796995,488.25034579261734,99658.6460846084,382.6662980921858,9.295537605478197,11478.439686497994,30.985125351593993,2244.8723317229847,1346.3036965267588,120777276.33840494,optimal,16.0,532500000.0
86,384.85563189949914,21362.73385145827,15167.915497813361,468.6285435578755,23155716.308580488,384.85563189949914,21362.73385145827,20793.37349885939,537.3778774110771,22581560.193089984,453.7705180058975,15312.405182649452,719.4525831291534,99829.07247999572,378.21640801144156,9.18744310958967,11344.96099982498,30.62481036529891,2218.767510965906,1330.6480103722374,453.7705180058975,15312.405182649452,483.3617337776499,100371.86952981884,378.21640801144156,9.18744310958967,11344.96099982498,30.62481036529891,2218.767510965906,1330.6480103722374,120175162.06879252,optimal,16.0,532500000.0
87,390.88610655155435,21697.476062073656,15217.675477742583,469.2605668859985,23156209.551566053,390.88610655155435,21697.476062073656,21016.794390086234,539.9641571543905,22580614.580550734,452.89947647870997,15283.012041698337,719.8241184473231,100553.05440636087,377.4903974299489,9.169807225019001,11323.183621694297,30.566024083396673,2214.508444842089,1328.0937464235853,452.89947647870997,15283.012041698337,471.77780351226835,99854.84692054537,377.4903974299489,9.169807225019001,11323.183621694297,30.566024083396673,2214.508444842089,1328.0937464235853,125826243.78171192,optimal,16.0,532500000.0
88,388.2428566373199,21550.753395857286,15658.226514228418,474.8416641402776,23155348.311234273,388.2428566373199,21550.753395857286,21018.154395700538,539.9798592088548,22580559.64045399,458.5062761984948,15472.212498053666,713.5823061750655,99575.45890093301,382.1636487019255,9.283327498832197,11463.36223980796,30.94442499610733,2241.923590967976,1344.5352660808633,458.5062761984948,15472.212498053666,488.9868083700971,99862.39163916413,382.1636487019255,9.283327498832197,11463.36223980796,30.94442499610733,2241.923590967976,1344.5352660808633,115510483.99317811,optimal,16.0,532500000.0
