,BFW_Fm,BFW_F,BFW_h,BFW_T,BFW_P,ECON_OUT_Fm,ECON_OUT_F,ECON_OUT_h,ECON_OUT_T,ECON_OUT_P,FG_2_ECON_Fm,FG_2_ECON_F,FG_2_ECON_T,FG_2_ECON_P,FG_2_ECON_F[O2],FG_2_ECON_F[NO],FG_2_ECON_F[N2],FG_2_ECON_F[SO2],FG_2_ECON_F[CO2],FG_2_ECON_F[H2O],FG_2_AIRPH_Fm,FG_2_AIRPH_F,FG_2_AIRPH_T,FG_2_AIRPH_P,FG_2_AIRPH_F[O2],FG_2_AIRPH_F[NO],FG_2_AIRPH_F[N2],FG_2_AIRPH_F[SO2],FG_2_AIRPH_F[CO2],FG_2_AIRPH_F[H2O],ECON_Q,termination,bin_no,bin_power
0,421.0761654066962,23373.278983545977,15311.522913661907,470.23901836685906,25073970.499141313,421.0761654066962,23373.278983545977,19885.033130434014,526.68072650641,24471663.290931076,455.61822749405184,15374.755809717022,692.7726649567448,100022.13880000288,379.7564685000105,9.224853485830213,11391.156579419343,30.74951161943405,2227.8021168279965,1336.0662798644094,455.61822749405184,15374.755809717022,482.8120437450003,100417.9167000027,379.7564685000105,9.224853485830213,11391.156579419343,30.74951161943405,2227.8021168279965,1336.0662798644094,106897930.2305556,optimal,24.0,572500000.0
1,418.4490979806366,23227.4545819236,15424.16497944627,471.669916304976,25075306.10558208,418.4490979806366,23227.4545819236,20213.642350947335,530.5713924896282,24470889.835963555,456.17742891597015,15393.625961944537,711.4506858537436,99592.70111000106,380.22256126003015,9.23617557716672,11405.137475204709,30.787251923889073,2230.536401885763,1337.70609609298,456.17742891597015,15393.625961944537,494.1284350017528,99677.442850001,380.22256126003015,9.23617557716672,11405.137475204709,30.787251923889073,2230.536401885763,1337.70609609298,111247368.11763361,optimal,24.0,572500000.0
2,433.0543186804715,24038.167526703524,15511.07312327196,472.77296936129596,25074051.63142366,433.0543186804715,24038.167526703524,20106.265539520067,529.302874399571,24470872.80662834,459.7427121793854,15513.935809662811,701.0989384691138,100399.58950000104,383.19421449867144,9.308361485797686,11494.275041379176,31.02787161932562,2247.969298820141,1348.161021859698,459.7427121793854,15513.935809662811,486.44846192129245,99458.58507000099,383.19421449867144,9.308361485797686,11494.275041379176,31.02787161932562,2247.969298820141,1348.161021859698,110460005.11920926,optimal,24.0,572500000.0
3,417.3647642960056,23167.264916004944,15395.632427658187,471.30755331490207,25075664.89945316,417.3647642960056,23167.264916004944,19920.537691334357,527.1024018430265,24468244.44018976,459.50790665491746,15506.012339126255,690.2052051551956,100953.04920000285,382.9985047764186,9.303607403475752,11488.404542058643,31.012024678252512,2246.8211879393943,1347.4724722700716,459.50790665491746,15506.012339126255,486.0665017933422,99567.49123000272,382.9985047764186,9.303607403475752,11488.404542058643,31.012024678252512,2246.8211879393943,1347.4724722700716,104829678.96339668,optimal,24.0,572500000.0
4,405.6871375535742,22519.058130296846,15421.732551935194,471.63924669840867,25073360.046073027,405.6871375535742,22519.058130296846,19897.174989887044,526.8249389845729,24471398.391394075,458.49586907083847,15471.861311387416,693.0091993734821,99794.11845000288,382.1549743912692,9.283116786832448,11463.102045606936,30.943722622774832,2241.8727040200365,1344.5047479595662,458.49586907083847,15471.861311387416,496.6831394399315,100871.28220000268,382.1549743912692,9.283116786832448,11463.102045606936,30.943722622774832,2241.8727040200365,1344.5047479595662,100782748.41902752,optimal,24.0,572500000.0
5,420.5365806524075,23343.32747825221,14954.870296957126,465.6966867781819,25073878.008459173,420.5365806524075,23343.32747825221,19754.965427506933,525.1338586343253,24470805.960581236,457.431280972795,15435.93697592925,708.067639413006,100607.09700000285,381.26764330545257,9.26156218555755,11436.485705465982,30.8718739518585,2236.667267812148,1341.382923208252,457.431280972795,15435.93697592925,489.5347430004238,99863.95057000271,381.26764330545257,9.26156218555755,11436.485705465982,30.8718739518585,2236.667267812148,1341.382923208252,112050192.55918798,optimal,24.0,572500000.0
6,418.182738512588,23212.669384688328,15471.499003799005,472.27084754258675,25074356.55171671,418.182738512588,23212.669384688328,20036.23718490064,528.4741208920982,24470458.126306552,458.0975028458523,15458.418514189229,699.7338013545798,99659.34754000288,381.82293730047394,9.275051108513535,11453.142277162799,30.916837028378453,2239.924842706019,1343.3365688830436,458.0975028458523,15458.418514189229,493.24191721045156,100498.89200000268,381.82293730047394,9.275051108513535,11453.142277162799,30.916837028378453,2239.924842706019,1343.3365688830436,105959758.22556062,optimal,24.0,572500000.0
7,406.2154086364521,22548.381631395794,15031.423011640452,466.6728623432519,25075850.71099721,406.2154086364521,22548.381631395794,19884.626996654446,526.6759208257455,24471018.669656966,455.5149919943865,15371.272146196849,697.8728046440636,99539.9865900029,379.67042201106227,9.22276328771811,11388.575533117246,30.7425442923937,2227.297333983923,1335.763549504506,455.5149919943865,15371.272146196849,483.0485540297373,100251.3306000027,379.67042201106227,9.22276328771811,11388.575533117246,30.7425442923937,2227.297333983923,1335.763549504506,109431895.58910641,optimal,24.0,572500000.0
8,428.5834777944739,23789.99814571152,15346.186925846172,470.6796222403527,25073660.355672576,428.5834777944739,23789.99814571152,19578.656755816548,523.0308516860998,24472075.10748943,455.17257992983605,15359.717512160982,695.540672686528,100455.38260000286,379.38502255037633,9.215830507296587,11380.014704760071,30.719435024321964,2225.6230675121265,1334.759451806789,455.17257992983605,15359.717512160982,498.0709794575545,100194.43690000269,379.38502255037633,9.215830507296587,11380.014704760071,30.719435024321964,2225.6230675121265,1334.759451806789,100690449.4067483,optimal,24.0,572500000.0
9,394.9144550355174,21921.08338230199,14701.888885282515,462.46442268130136,25075316.176726267,394.9144550355174,21921.08338230199,19748.507886269344,525.0569688233895,24470485.41751303,460.63957524949313,15544.20029397351,701.9715197502072,100198.76010000287,383.9417472611457,9.326520176384102,11516.697997804973,31.088400587947017,2252.354622596761,1350.7910055462978,460.63957524949313,15544.20029397351,487.4709540386645,99707.61342000272,383.9417472611457,9.326520176384102,11516.697997804973,31.088400587947017,2252.354622596761,1350.7910055462978,110627355.919342,optimal,24.0,572500000.0
10,405.05660488188596,22484.0582484361,14884.030821541619,464.82119023655804,24828788.40702839,405.05660488188596,22484.0582484361,19556.235642436248,522.7718461975215,24224677.129068546,453.0047581171552,15286.56475180663,700.8139497405566,100568.36380000328,377.5781493696238,9.171938851083977,11325.815824613532,30.57312950361326,2215.0232325367806,1328.402476931996,453.0047581171552,15286.56475180663,493.8419862290369,99681.07488000458,377.5781493696238,9.171938851083977,11325.815824613532,30.57312950361326,2215.0232325367806,1328.402476931996,105050125.34152567,optimal,23.0,567500000.0
11,402.75380805904797,22356.2336005351,14894.898998176925,464.96014116276024,24826921.730510306,402.75380805904797,22356.2336005351,19650.637115920472,523.8985890206625,24226411.459936295,459.93734106422926,15520.503526662307,703.757117143148,99581.38043988725,383.356437108559,9.312302115997383,11499.141062904104,31.041007053324613,2248.9209610133685,1348.7317564669545,459.93734106422926,15520.503526662307,497.6334905022699,99277.59263104419,383.356437108559,9.312302115997383,11499.141062904104,31.041007053324613,2248.9209610133685,1348.7317564669545,106320392.30324382,optimal,23.0,567500000.0
12,428.0959025977288,23762.933609565258,15183.157530342914,468.6340464094452,24827370.836258266,428.0959025977288,23762.933609565258,19898.570969182398,526.8484014409851,24225778.25146528,461.189786031715,15562.767058668283,701.1659355901951,100780.51090000327,384.40034634910666,9.33766023520097,11530.454113767331,31.125534117336567,2255.0449468010343,1352.4044573982737,461.189786031715,15562.767058668283,484.0352056197587,99780.16367000458,384.40034634910666,9.33766023520097,11530.454113767331,31.125534117336567,2255.0449468010343,1352.4044573982737,112052056.48879437,optimal,23.0,567500000.0
13,397.9336740503709,22088.67550492531,15846.28676485183,477.0428348056005,24826488.979897402,397.9336740503709,22088.67550492531,20678.297089662985,536.0304998081504,24226134.24967034,457.687785884284,15444.592688409914,699.3576936402593,100007.3698000033,381.48143940372495,9.266755613045948,11442.898722842905,30.889185376819828,2237.9214805505967,1342.1351046228212,457.687785884284,15444.592688409914,491.1008554824717,100188.75020000455,381.48143940372495,9.266755613045948,11442.898722842905,30.889185376819828,2237.9214805505967,1342.1351046228212,106732708.10110363,optimal,23.0,567500000.0
14,404.0294596057876,22427.04302157877,14969.555899090503,465.9128184989066,24826082.890946575,404.0294596057876,22427.04302157877,19904.6157826106,526.9201726242468,24224718.425751712,455.43301969504745,15368.506005578573,705.4145231106858,99750.1165700033,379.60209833779084,9.221103603347142,11386.526099533165,30.737012011157145,2226.896520208335,1335.5231718847779,455.43301969504745,15368.506005578573,488.49701035120955,100843.96480000453,379.60209833779084,9.221103603347142,11386.526099533165,30.737012011157145,2226.896520208335,1335.5231718847779,110678800.32177274,optimal,23.0,567500000.0
15,421.9624562712964,23422.475602449496,15733.772962709807,475.62074973010556,24824154.772050563,421.9624562712964,23422.475602449496,20193.209702125485,530.335332552612,24224825.209826965,464.87232895534146,15687.03381270261,695.9949495110384,99864.56808000119,387.46973517375454,9.412220287621565,11622.523351831363,31.37406762540522,2273.0511994606086,1363.2032383238568,464.87232895534146,15687.03381270261,495.362182781896,100621.18920000164,387.46973517375454,9.412220287621565,11622.523351831363,31.37406762540522,2273.0511994606086,1363.2032383238568,104451048.22963053,optimal,23.0,567500000.0
